date,participant_id,resting_heart_rate,daily_steps,hours_sleep
2016-04-13 06:56:00+00:00,5975301563,67.219048,0,0.285714286
2016-04-13 06:57:00+00:00,5975301563,68.17687057,0,0.285714286
2016-04-13 06:58:00+00:00,5975301563,70.35357143,0,0.285714286
2016-04-13 06:59:00+00:00,6338100042,72.83690475,0,0.25
2016-04-13 07:00:00+00:00,6338100042,71.4565485,0,0.25
2016-04-13 07:01:00+00:00,5858587194,73.62839556,0,0.222222222
2016-04-13 07:02:00+00:00,5858587194,71.11485933,0,0.222222222
2016-04-13 07:03:00+00:00,5858587194,69.76697467,0,0.222222222
2016-04-13 07:04:00+00:00,5858587194,70.46984111,0,0.222222222
2016-04-13 07:05:00+00:00,6297514618,67.906101,0,0.25
2016-04-13 07:06:00+00:00,6297514618,70.15550525,0,0.25
2016-04-13 07:07:00+00:00,6297514618,68.502976,0,0.25
2016-04-13 07:08:00+00:00,6297514618,67.17053675,0,0.25
2016-04-13 07:09:00+00:00,6297514618,67.49761888,0,0.25
2016-04-13 07:10:00+00:00,6297514618,66.504168,0,0.25
2016-04-13 07:11:00+00:00,6297514618,66.06428588,0,0.25
2016-04-13 07:12:00+00:00,6297514618,67.06428625,0,0.25
2016-04-13 07:13:00+00:00,6297514618,68.85922638,0,0.25
2016-04-13 07:14:00+00:00,6297514618,71.61717238,0,0.25
2016-04-13 07:15:00+00:00,6297514618,74.382955,0,0.25
2016-04-13 07:16:00+00:00,6297514618,76.214535,0,0.25
2016-04-13 07:17:00+00:00,6297514618,70.778125,0,0.25
2016-04-13 07:18:00+00:00,5858587194,69.59876622,0,0.222222222
2016-04-13 07:19:00+00:00,5858587194,69.95467444,0,0.222222222
2016-04-13 07:20:00+00:00,5858587194,71.29453189,0,0.333333333
2016-04-13 07:21:00+00:00,5858587194,71.89629711,0,0.222222222
2016-04-13 07:22:00+00:00,5858587194,75.44338622,0,0.222222222
2016-04-13 07:23:00+00:00,5858587194,78.03575789,0,0.222222222
2016-04-13 07:24:00+00:00,5858587194,77.06228956,0,0.222222222
2016-04-13 07:25:00+00:00,5896665913,76.90982125,0,0.25
2016-04-13 07:26:00+00:00,5896665913,74.74265775,0,0.25
2016-04-13 07:27:00+00:00,5896665913,74.85625,0,0.25
2016-04-13 07:28:00+00:00,5896665913,79.74345225,0,0.375
2016-04-13 07:29:00+00:00,5896665913,79.69826438,0,0.25
2016-04-13 07:30:00+00:00,6450120413,79.46190457,0,0.428571429
2016-04-13 07:31:00+00:00,5896665913,76.32678675,0,0.375
2016-04-13 07:32:00+00:00,6450120413,74.12380857,0,0.571428571
2016-04-13 07:33:00+00:00,6450120413,73.108504,0,0.571428571
2016-04-13 07:34:00+00:00,6450120413,73.38928571,0,0.571428571
2016-04-13 07:35:00+00:00,6450120413,74.78639457,0,0.428571429
2016-04-13 07:36:00+00:00,6450120413,74.58299457,0,0.285714286
2016-04-13 07:37:00+00:00,6213681602,74.304357,0,0.25
2016-04-13 07:38:00+00:00,6450120413,76.59145086,0,0.285714286
2016-04-13 07:39:00+00:00,6450120413,76.91063743,0,0.285714286
2016-04-13 07:40:00+00:00,6450120413,75.55187057,0,0.285714286
2016-04-13 07:41:00+00:00,5747993025,73.79382756,0,0.222222222
2016-04-13 07:42:00+00:00,5896665913,75.51036638,0,0.25
2016-04-13 07:43:00+00:00,5896665913,73.962649,0,0.375
2016-04-13 07:44:00+00:00,5896665913,75.174504,0,0.25
2016-04-13 07:45:00+00:00,5896665913,75.92122938,0,0.25
2016-04-13 07:46:00+00:00,5896665913,77.55138938,0,0.25
2016-04-13 07:47:00+00:00,5896665913,75.43402813,0,0.25
2016-04-13 07:48:00+00:00,5896665913,72.7779765,0,0.25
2016-04-13 07:49:00+00:00,5896665913,72.1446425,0,0.25
2016-04-13 07:50:00+00:00,5896665913,71.2291665,0,0.25
2016-04-13 07:51:00+00:00,5896665913,73.47842225,0,0.25
2016-04-13 07:52:00+00:00,5896665913,75.84003013,0,0.25
2016-04-13 07:53:00+00:00,5896665913,76.45,0,0.25
2016-04-13 07:54:00+00:00,5896665913,78.69762025,0,0.25
2016-04-13 07:55:00+00:00,5896665913,79.174652,0,0.25
2016-04-13 07:56:00+00:00,5896665913,80.81661675,0,0.25
2016-04-13 07:57:00+00:00,5896665913,80.70032963,0,0.25
2016-04-13 07:58:00+00:00,5896665913,80.57668525,0,0.25
2016-04-13 07:59:00+00:00,5747993025,77.84761889,0,0.222222222
2016-04-13 08:00:00+00:00,5747993025,76.27535244,0,0.222222222
2016-04-13 08:01:00+00:00,5896665913,79.13348075,0,0.25
2016-04-13 08:02:00+00:00,5747993025,81.39506222,0,0.222222222
2016-04-13 08:03:00+00:00,5858587194,82.44973533,0,0.222222222
2016-04-13 08:04:00+00:00,5858587194,81.43615522,0,0.222222222
2016-04-13 08:05:00+00:00,5858587194,79.011244,0,0.222222222
2016-04-13 08:06:00+00:00,5858587194,80.421817,0,0.111111111
2016-04-13 08:07:00+00:00,5858587194,79.28361022,0,0.111111111
2016-04-13 08:08:00+00:00,5858587194,79.79188656,0,0.111111111
2016-04-13 08:09:00+00:00,5858587194,78.19135789,0,0.111111111
2016-04-13 08:10:00+00:00,5858587194,77.79764289,0,0.111111111
2016-04-13 08:11:00+00:00,5858587194,77.39179911,0,0.222222222
2016-04-13 08:12:00+00:00,5858587194,78.45,0,0.222222222
2016-04-13 08:13:00+00:00,5858587194,77.889658,0,0.222222222
2016-04-13 08:14:00+00:00,5858587194,77.28198667,0,0.111111111
2016-04-13 08:15:00+00:00,5858587194,78.50802444,0,0.111111111
2016-04-13 08:16:00+00:00,5858587194,74.40925911,0,0.111111111
2016-04-13 08:17:00+00:00,5858587194,74.73227422,0,0.111111111
2016-04-13 08:18:00+00:00,5858587194,75.70277867,0,0.111111111
2016-04-13 08:19:00+00:00,5858587194,76.97905589,0,0.111111111
2016-04-13 08:20:00+00:00,5858587194,75.11582467,0,0.111111111
2016-04-13 08:21:00+00:00,5858587194,74.65084156,0,0.111111111
2016-04-13 08:22:00+00:00,5858587194,75.52601511,0,0.111111111
2016-04-13 08:23:00+00:00,5858587194,72.77133278,0,0.111111111
2016-04-13 08:24:00+00:00,5858587194,75.49537067,0,0.111111111
2016-04-13 08:25:00+00:00,5858587194,76.90753622,0,0.111111111
2016-04-13 08:26:00+00:00,5858587194,76.82222311,0,0.111111111
2016-04-13 08:27:00+00:00,5858587194,74.40238,0,0.111111111
2016-04-13 08:28:00+00:00,5858587194,72.006878,0,0.111111111
2016-04-13 08:29:00+00:00,5858587194,71.44426811,0,0.111111111
2016-04-13 08:30:00+00:00,5858587194,72.82363333,0,0.111111111
2016-04-13 08:31:00+00:00,5858587194,72.78397078,0,0.111111111
2016-04-13 08:32:00+00:00,5858587194,73.76384467,0,0.111111111
2016-04-13 08:33:00+00:00,5858587194,73.746472,0,0.111111111
2016-04-13 08:34:00+00:00,5858587194,74.30408833,0,0.111111111
2016-04-13 08:35:00+00:00,5858587194,75.44722222,0,0.111111111
2016-04-13 08:36:00+00:00,5858587194,75.48906511,0,0.111111111
2016-04-13 08:37:00+00:00,5858587194,75.05238078,0,0.111111111
2016-04-13 08:38:00+00:00,5858587194,74.19894189,0,0.111111111
2016-04-13 08:39:00+00:00,5858587194,75.54730644,0,0.111111111
2016-04-13 08:40:00+00:00,5858587194,75.78765378,0,0.222222222
2016-04-13 08:41:00+00:00,5858587194,76.98954978,0,0.222222222
2016-04-13 08:42:00+00:00,5858587194,77.85733533,0,0.222222222
2016-04-13 08:43:00+00:00,5858587194,79.84688656,0,0.222222222
2016-04-13 08:44:00+00:00,5858587194,81.56380511,0,0.222222222
2016-04-13 08:45:00+00:00,5858587194,78.33055467,0,0.333333333
2016-04-13 08:46:00+00:00,5858587194,80.84287222,0,0.333333333
2016-04-13 08:47:00+00:00,5858587194,79.17539667,0,0.222222222
2016-04-13 08:48:00+00:00,5858587194,75.83862511,0,0.222222222
2016-04-13 08:49:00+00:00,5858587194,72.82222222,0,0.222222222
2016-04-13 08:50:00+00:00,5858587194,75.35287822,0,0.333333333
2016-04-13 08:51:00+00:00,5858587194,77.75061733,0,0.222222222
2016-04-13 08:52:00+00:00,5858587194,79.15030844,0,0.222222222
2016-04-13 08:53:00+00:00,5858587194,73.35767122,0,0.222222222
2016-04-13 08:54:00+00:00,5858587194,72.34213567,0,0.222222222
2016-04-13 08:55:00+00:00,5858587194,71.89947089,0,0.222222222
2016-04-13 08:56:00+00:00,5858587194,74.78098333,0,0.222222222
2016-04-13 08:57:00+00:00,5858587194,76.78981467,0,0.333333333
2016-04-13 08:58:00+00:00,5858587194,78.42160522,0,0.333333333
2016-04-13 08:59:00+00:00,5858587194,79.59413522,0,0.222222222
2016-04-13 09:00:00+00:00,5858587194,78.96533267,0,0.222222222
2016-04-13 09:01:00+00:00,5858587194,79.19351822,0,0.222222222
2016-04-13 09:02:00+00:00,5858587194,78.60753967,0,0.222222222
2016-04-13 09:03:00+00:00,5858587194,78.54682556,0,0.222222222
2016-04-13 09:04:00+00:00,5858587194,79.48148089,0,0.222222222
2016-04-13 09:05:00+00:00,5858587194,76.59176967,0,0.222222222
2016-04-13 09:06:00+00:00,5858587194,74.80766089,0,0.222222222
2016-04-13 09:07:00+00:00,5858587194,75.779365,0,0.222222222
2016-04-13 09:08:00+00:00,5858587194,75.53095222,0,0.222222222
2016-04-13 09:09:00+00:00,5858587194,76.86278756,0,0.222222222
2016-04-13 09:10:00+00:00,5858587194,78.18062744,0,0.222222222
2016-04-13 09:11:00+00:00,5858587194,80.40379344,0,0.222222222
2016-04-13 09:12:00+00:00,5858587194,80.92438222,0,0.222222222
2016-04-13 09:13:00+00:00,5858587194,78.84259333,0,0.222222222
2016-04-13 09:14:00+00:00,5858587194,77.795294,0,0.222222222
2016-04-13 09:15:00+00:00,5858587194,76.38024678,0,0.222222222
2016-04-13 09:16:00+00:00,5858587194,76.348016,0,0.222222222
2016-04-13 09:17:00+00:00,5858587194,76.64060878,0,0.222222222
2016-04-13 09:18:00+00:00,5858587194,78.52469022,0,0.222222222
2016-04-13 09:19:00+00:00,5858587194,79.49166711,0,0.222222222
2016-04-13 09:20:00+00:00,5858587194,80.96574178,0,0.222222222
2016-04-13 09:21:00+00:00,5858587194,77.65820089,0,0.222222222
2016-04-13 09:22:00+00:00,5858587194,78.60493944,0,0.222222222
2016-04-13 09:23:00+00:00,5858587194,78.35899533,0,0.222222222
2016-04-13 09:24:00+00:00,5858587194,77.97460378,0,0.222222222
2016-04-13 09:25:00+00:00,5858587194,77.50370444,0,0.222222222
2016-04-13 09:26:00+00:00,5858587194,77.47407333,0,0.222222222
2016-04-13 09:27:00+00:00,5858587194,76.42367711,0,0.222222222
2016-04-13 09:28:00+00:00,5858587194,77.43080733,0,0.222222222
2016-04-13 09:29:00+00:00,5858587194,78.813404,0,0.222222222
2016-04-13 09:30:00+00:00,5858587194,79.73015811,0,0.222222222
2016-04-13 09:31:00+00:00,5858587194,79.885979,0,0.222222222
2016-04-13 09:32:00+00:00,5858587194,78.99074089,0,0.222222222
2016-04-13 09:33:00+00:00,5858587194,78.70172067,0,0.222222222
2016-04-13 09:34:00+00:00,5858587194,80.56851867,0,0.222222222
2016-04-13 09:35:00+00:00,5858587194,79.10317522,0,0.222222222
2016-04-13 09:36:00+00:00,5858587194,79.19660489,0,0.333333333
2016-04-13 09:37:00+00:00,5858587194,78.70436556,0,0.333333333
2016-04-13 09:38:00+00:00,5858587194,79.22962933,0,0.222222222
2016-04-13 09:39:00+00:00,5858587194,81.60251356,0,0.222222222
2016-04-13 09:40:00+00:00,5858587194,83.23856811,0,0.222222222
2016-04-13 09:41:00+00:00,5858587194,80.62495589,0,0.222222222
2016-04-13 09:42:00+00:00,5858587194,77.72949689,0,0.444444444
2016-04-13 09:43:00+00:00,5858587194,77.60299889,0,0.111111111
2016-04-13 09:44:00+00:00,5858587194,75.47619033,0,0.111111111
2016-04-13 09:45:00+00:00,5858587194,75.98324467,0,0.111111111
2016-04-13 09:46:00+00:00,5858587194,76.93511267,0,0.111111111
2016-04-13 09:47:00+00:00,5858587194,76.89009189,0,0.111111111
2016-04-13 09:48:00+00:00,5858587194,73.81838611,0,0.111111111
2016-04-13 09:49:00+00:00,5858587194,72.51798911,0,0.111111111
2016-04-13 09:50:00+00:00,5858587194,73.20564422,0,0.111111111
2016-04-13 09:51:00+00:00,5858587194,73.11640333,0,0.222222222
2016-04-13 09:52:00+00:00,5858587194,73.74417989,0,0.222222222
2016-04-13 09:53:00+00:00,5858587194,71.87477933,0,0.222222222
2016-04-13 09:54:00+00:00,5858587194,71.81975378,0,0.222222222
2016-04-13 09:55:00+00:00,5858587194,70.05339433,0,0.222222222
2016-04-13 09:56:00+00:00,5858587194,71.29907422,0,0.222222222
2016-04-13 09:57:00+00:00,5858587194,69.65343978,0,0.222222222
2016-04-13 09:58:00+00:00,5858587194,69.75917111,0,0.222222222
2016-04-13 09:59:00+00:00,5858587194,69.756613,0,0.222222222
2016-04-13 10:00:00+00:00,5858587194,69.61712344,0,0.222222222
2016-04-13 10:01:00+00:00,5858587194,69.47777822,0,0.222222222
2016-04-13 10:02:00+00:00,5858587194,70.44298911,0,0.222222222
2016-04-13 10:03:00+00:00,5858587194,70.31164067,0,0.222222222
2016-04-13 10:04:00+00:00,5858587194,71.49290122,0,0.222222222
2016-04-13 10:05:00+00:00,5858587194,73.91882711,0,0.222222222
2016-04-13 10:06:00+00:00,5858587194,72.30886244,0,0.222222222
2016-04-13 10:07:00+00:00,5858587194,71.45912667,0,0.222222222
2016-04-13 10:08:00+00:00,5858587194,70.50824667,0,0.222222222
2016-04-13 10:09:00+00:00,5858587194,70.48518533,0,0.222222222
2016-04-13 10:10:00+00:00,5858587194,71.732143,0,0.222222222
2016-04-13 10:11:00+00:00,5858587194,71.73333333,0,0.222222222
2016-04-13 10:12:00+00:00,5858587194,70.50198444,0,0.222222222
2016-04-13 10:13:00+00:00,5858587194,70.36966556,0,0.222222222
2016-04-13 10:14:00+00:00,5858587194,72.03822733,0,0.222222222
2016-04-13 10:15:00+00:00,5858587194,71.01851911,0,0.222222222
2016-04-13 10:16:00+00:00,5743924474,70.78531738,0,0.25
2016-04-13 10:17:00+00:00,5743924474,74.6936015,0,0.25
2016-04-13 10:18:00+00:00,5743924474,74.3154765,0,0.25
2016-04-13 10:19:00+00:00,5743924474,72.21726137,0,0.25
2016-04-13 10:20:00+00:00,5743924474,70.543303,0,0.25
2016-04-13 10:21:00+00:00,5743924474,70.1343755,0,0.25
2016-04-13 10:22:00+00:00,5743924474,66.77976137,0,0.25
2016-04-13 10:23:00+00:00,5743924474,66.96765788,0,0.25
2016-04-13 10:24:00+00:00,5743924474,67.21800475,0,0.25
2016-04-13 10:25:00+00:00,5743924474,67.97678675,0,0.25
2016-04-13 10:26:00+00:00,5743924474,69.75550663,0,0.25
2016-04-13 10:27:00+00:00,5743924474,69.74465725,0,0.25
2016-04-13 10:28:00+00:00,5743924474,72.06949475,0,0.25
2016-04-13 10:29:00+00:00,5743924474,71.07961275,0,0.25
2016-04-13 10:30:00+00:00,5743924474,71.15401888,0,0.125
2016-04-13 10:31:00+00:00,5743924474,72.36468325,0,0.125
2016-04-13 10:32:00+00:00,5743924474,67.59960313,0,0.125
2016-04-13 10:33:00+00:00,5743924474,68.151191,0,0.125
2016-04-13 10:34:00+00:00,5743924474,67.30133875,0,0.125
2016-04-13 10:35:00+00:00,5743924474,68.073412,0,0.125
2016-04-13 10:36:00+00:00,5743924474,68.038939,0,0.125
2016-04-13 10:37:00+00:00,5743924474,70.81919675,0,0.125
2016-04-13 10:38:00+00:00,5743924474,70.91269787,0,0.125
2016-04-13 10:39:00+00:00,5743924474,67.969395,0,0.125
2016-04-13 10:40:00+00:00,5743924474,69.77123088,0,0.125
2016-04-13 10:41:00+00:00,5743924474,69.6690975,0,0.125
2016-04-13 10:42:00+00:00,5743924474,66.59732125,0,0.125
2016-04-13 10:43:00+00:00,5743924474,66.3187505,0,0.125
2016-04-13 10:44:00+00:00,5743924474,65.61607125,0,0.125
2016-04-13 10:45:00+00:00,5743924474,65.65238113,0,0.125
2016-04-13 10:46:00+00:00,5743924474,65.54047638,0,0.125
2016-04-13 10:47:00+00:00,5743924474,66.23452413,0,0.125
2016-04-13 10:48:00+00:00,5743924474,68.5781245,0,0.125
2016-04-13 10:49:00+00:00,5743924474,69.46607063,0,0.125
2016-04-13 10:50:00+00:00,5743924474,70.17678675,0,0.125
2016-04-13 10:51:00+00:00,5743924474,70.60441438,0,0.125
2016-04-13 10:52:00+00:00,5743924474,68.27162713,0,0.125
2016-04-13 10:53:00+00:00,5743924474,69.97983,0,0.125
2016-04-13 10:54:00+00:00,5743924474,69.6979165,0,0.125
2016-04-13 10:55:00+00:00,5743924474,71.28928575,0,0.125
2016-04-13 10:56:00+00:00,5743924474,72.28784263,0,0.125
2016-04-13 10:57:00+00:00,5743924474,73.09090888,0,0.125
2016-04-13 10:58:00+00:00,5743924474,72.82718288,0,0.125
2016-04-13 10:59:00+00:00,5743924474,69.48625575,0,0.125
2016-04-13 11:00:00+00:00,5743924474,70.19514025,0,0.125
2016-04-13 11:01:00+00:00,5743924474,69.6597715,0,0.125
2016-04-13 11:02:00+00:00,5743924474,69.00550525,0,0.125
2016-04-13 11:03:00+00:00,5743924474,66.35773725,0,0.125
2016-04-13 11:04:00+00:00,5743924474,66.21785713,0,0.125
2016-04-13 11:05:00+00:00,5743924474,66.16473213,0,0.125
2016-04-13 11:06:00+00:00,5743924474,69.634722,0,0.125
2016-04-13 11:07:00+00:00,5743924474,69.31919625,0,0.125
2016-04-13 11:08:00+00:00,5743924474,69.7864575,0,0.125
2016-04-13 11:09:00+00:00,5743924474,69.52743088,0,0.125
2016-04-13 11:10:00+00:00,5743924474,67.822916,0,0.125
2016-04-13 11:11:00+00:00,5743924474,67.10044625,0,0.125
2016-04-13 11:12:00+00:00,5743924474,67.53943488,0,0.125
2016-04-13 11:13:00+00:00,5743924474,68.30676438,0,0.125
2016-04-13 11:14:00+00:00,5743924474,69.70654675,0,0.125
2016-04-13 11:15:00+00:00,5743924474,68.87261838,0,0.125
2016-04-13 11:16:00+00:00,5743924474,69.70684538,0,0.125
2016-04-13 11:17:00+00:00,5743924474,72.53690425,0,0.125
2016-04-13 11:18:00+00:00,5743924474,71.24136938,0,0.125
2016-04-13 11:19:00+00:00,5743924474,68.99121975,0,0.125
2016-04-13 11:20:00+00:00,5743924474,71.22395663,0,0.125
2016-04-13 11:21:00+00:00,5743924474,69.9529755,0,0.125
2016-04-13 11:22:00+00:00,5743924474,69.34861,0,0.125
2016-04-13 11:23:00+00:00,5743924474,70.2291665,0,0.125
2016-04-13 11:24:00+00:00,5743924474,71.37177613,0,0.125
2016-04-13 11:25:00+00:00,5743924474,70.9722235,0,0.125
2016-04-13 11:26:00+00:00,5743924474,73.02388238,0,0.125
2016-04-13 11:27:00+00:00,5743924474,69.61547588,0,0.125
2016-04-13 11:28:00+00:00,5743924474,67.69955375,0,0.125
2016-04-13 11:29:00+00:00,5743924474,69.14613075,0,0.125
2016-04-13 11:30:00+00:00,5743924474,69.470834,0,0.125
2016-04-13 11:31:00+00:00,5743924474,70.028274,0,0.125
2016-04-13 11:32:00+00:00,5743924474,67.86830375,0,0.125
2016-04-13 11:33:00+00:00,5743924474,67.86741088,0,0.125
2016-04-13 11:34:00+00:00,5743924474,71.22301625,0,0.125
2016-04-13 11:35:00+00:00,5743924474,76.00793625,0,0.125
2016-04-13 11:36:00+00:00,5743924474,74.0190485,0,0.125
2016-04-13 11:37:00+00:00,5743924474,70.04122025,0,0.125
2016-04-13 11:38:00+00:00,5743924474,68.938691,0,0.125
2016-04-13 11:39:00+00:00,5743924474,69.92375875,0,0.125
2016-04-13 11:40:00+00:00,5743924474,69.535417,0,0.125
2016-04-13 11:41:00+00:00,5743924474,70.5282745,0,0.125
2016-04-13 11:42:00+00:00,5743924474,73.36662113,0,0.125
2016-04-13 11:43:00+00:00,5743924474,73.91309525,0,0.125
2016-04-13 11:44:00+00:00,5612222857,76.54056256,0,0.111111111
2016-04-13 11:45:00+00:00,5612222857,77.041181,0,0.111111111
2016-04-13 11:46:00+00:00,5612222857,76.75709511,0,0.111111111
2016-04-13 11:47:00+00:00,5612222857,75.50008822,0,0.111111111
2016-04-13 11:48:00+00:00,5612222857,73.44206289,0,0.111111111
2016-04-13 11:49:00+00:00,5612222857,71.59801511,0,0.111111111
2016-04-13 11:50:00+00:00,5612222857,72.63612356,0,0.111111111
2016-04-13 11:51:00+00:00,5612222857,72.30476267,0,0.111111111
2016-04-13 11:52:00+00:00,5612222857,72.71521178,0,0.111111111
2016-04-13 11:53:00+00:00,5612222857,74.47241489,0,0.111111111
2016-04-13 11:54:00+00:00,5612222857,77.08029089,0,0.111111111
2016-04-13 11:55:00+00:00,5612222857,76.45648178,0,0.111111111
2016-04-13 11:56:00+00:00,5612222857,74.33366933,0,0.111111111
2016-04-13 11:57:00+00:00,5612222857,74.887389,0,0.111111111
2016-04-13 11:58:00+00:00,5612222857,76.39294567,0,0
2016-04-13 11:59:00+00:00,5612222857,76.32160444,0,0
2016-04-13 12:00:00+00:00,5612222857,77.34187067,0,0
2016-04-13 12:01:00+00:00,6060940163,75.88511925,0,0
2016-04-13 12:02:00+00:00,6060940163,73.125,0,0
2016-04-13 12:03:00+00:00,6060940163,72.4562495,0,0
2016-04-13 12:04:00+00:00,6060940163,71.70763938,0,0
2016-04-13 12:05:00+00:00,6060940163,73.09464338,0,0
2016-04-13 12:06:00+00:00,5612222857,73.72839522,0,0
2016-04-13 12:07:00+00:00,6060940163,70.4558975,0,0
2016-04-13 12:08:00+00:00,6060940163,69.25757575,0,0
2016-04-13 12:09:00+00:00,5612222857,74.60833378,0,0
2016-04-13 12:10:00+00:00,5612222857,79.94510533,0,0
2016-04-13 12:11:00+00:00,5612222857,79.45348322,0,0
2016-04-13 12:12:00+00:00,5612222857,82.81111111,0,0
2016-04-13 12:13:00+00:00,5612222857,80.508598,0,0
2016-04-13 12:14:00+00:00,5612222857,79.81027267,0,0
2016-04-13 12:15:00+00:00,5612222857,80.71343244,0,0
2016-04-13 12:16:00+00:00,5612222857,81.03589711,0,0
2016-04-13 12:17:00+00:00,5612222857,80.82257578,0,0
2016-04-13 12:18:00+00:00,5612222857,79.37407422,0,0
2016-04-13 12:19:00+00:00,5612222857,77.564066,0,0
2016-04-13 12:20:00+00:00,5612222857,80.57385289,0,0
2016-04-13 12:21:00+00:00,5612222857,80.72536433,0,0
2016-04-13 12:22:00+00:00,5612222857,82.40458633,0,0
2016-04-13 12:23:00+00:00,5612222857,80.48240711,0,0
2016-04-13 12:24:00+00:00,5612222857,79.93809444,0,0
2016-04-13 12:25:00+00:00,5612222857,79.72447133,0,0
2016-04-13 12:26:00+00:00,5612222857,79.36178467,0,0
2016-04-13 12:27:00+00:00,5612222857,82.67584278,0,0
2016-04-13 12:28:00+00:00,5612222857,82.35106622,0,0
2016-04-13 12:29:00+00:00,5612222857,80.81898411,0,0
2016-04-13 12:30:00+00:00,5612222857,82.435009,0,0
2016-04-13 12:31:00+00:00,5612222857,82.40513511,0,0
2016-04-13 12:32:00+00:00,5612222857,81.50586489,0,0
2016-04-13 12:33:00+00:00,5612222857,81.53077622,0,0
2016-04-13 12:34:00+00:00,5612222857,83.22394178,0,0
2016-04-13 12:35:00+00:00,5612222857,80.80740778,0,0
2016-04-13 12:36:00+00:00,5612222857,84.24179956,0,0
2016-04-13 12:37:00+00:00,5612222857,81.96455133,0,0
2016-04-13 12:38:00+00:00,5612222857,81.47870311,0,0
2016-04-13 12:39:00+00:00,5612222857,80.21269922,0,0
2016-04-13 12:40:00+00:00,5612222857,78.09244844,0,0
2016-04-13 12:41:00+00:00,5612222857,77.14356333,0,0
2016-04-13 12:42:00+00:00,5612222857,75.024251,0,0
2016-04-13 12:43:00+00:00,6020354740,75.09226275,0,0
2016-04-13 12:44:00+00:00,6020354740,73.488542,0,0
2016-04-13 12:45:00+00:00,5612222857,82.34735478,0,0
2016-04-13 12:46:00+00:00,5612222857,79.78549356,0,0
2016-04-13 12:47:00+00:00,5612222857,78.89065222,0,0
2016-04-13 12:48:00+00:00,5612222857,78.70431733,0,0
2016-04-13 12:49:00+00:00,5612222857,75.83403789,0,0
2016-04-13 12:50:00+00:00,5612222857,76.15550767,0,0
2016-04-13 12:51:00+00:00,5612222857,77.38783022,0,0
2016-04-13 12:52:00+00:00,5612222857,75.49206367,0,0
2016-04-13 12:53:00+00:00,5612222857,74.45820044,0,0
2016-04-13 12:54:00+00:00,5612222857,74.72839067,0,0
2016-04-13 12:55:00+00:00,5612222857,75.06450578,0,0
2016-04-13 12:56:00+00:00,5612222857,73.81904711,0,0
2016-04-13 12:57:00+00:00,5612222857,72.40740833,0,0
2016-04-13 12:58:00+00:00,5612222857,70.66754789,0,0
2016-04-13 12:59:00+00:00,5612222857,71.63333378,0,0
2016-04-13 13:00:00+00:00,5612222857,73.13134922,0,0
2016-04-13 13:01:00+00:00,5612222857,72.45339467,0,0
2016-04-13 13:02:00+00:00,5612222857,73.21891456,0,0
2016-04-13 13:03:00+00:00,5612222857,72.73492022,0,0
2016-04-13 13:04:00+00:00,5612222857,72.68678444,0,0
2016-04-13 13:05:00+00:00,5612222857,72.25343856,0,0
2016-04-13 13:06:00+00:00,5612222857,77.94402756,0,0
2016-04-13 13:07:00+00:00,5612222857,74.70749578,0,0
2016-04-13 13:08:00+00:00,5612222857,73.93862422,0,0
2016-04-13 13:09:00+00:00,5743924474,73.303125,0,0
2016-04-13 13:10:00+00:00,5743924474,74.226934,0,0
2016-04-13 13:11:00+00:00,5743924474,74.29449488,0,0
2016-04-13 13:12:00+00:00,5743924474,75.93179638,0,0
2016-04-13 13:13:00+00:00,5743924474,76.50759013,0,0
2016-04-13 13:14:00+00:00,5743924474,77.1134925,0,0
2016-04-13 13:15:00+00:00,5743924474,76.9444445,0,0
2016-04-13 13:16:00+00:00,5743924474,79.254166,0,0
2016-04-13 13:17:00+00:00,5743924474,79.838542,0,0
2016-04-13 13:18:00+00:00,5569887817,72.62222229,0,0
2016-04-13 13:19:00+00:00,5569887817,72.12817486,0,0
2016-04-13 13:20:00+00:00,5569887817,73.77020171,0,0
2016-04-13 13:21:00+00:00,5569887817,70.93979514,0,0
2016-04-13 13:22:00+00:00,5569887817,70.82449057,0,0
2016-04-13 13:23:00+00:00,5569887817,70.50980714,0,0
2016-04-13 13:24:00+00:00,5569887817,70.74523771,0,0
2016-04-13 13:25:00+00:00,5569887817,71.1,0,0
2016-04-13 13:26:00+00:00,5569887817,71.04217743,0,0
2016-04-13 13:27:00+00:00,5569887817,70.58594057,0,0
2016-04-13 13:28:00+00:00,5569887817,70.95158743,0,0
2016-04-13 13:29:00+00:00,5569887817,72.21785714,0,0
2016-04-13 13:30:00+00:00,5569887817,72.85119086,0,0
2016-04-13 13:31:00+00:00,5569887817,71.34093029,0,0
2016-04-13 13:32:00+00:00,5569887817,70.432482,0,0
2016-04-13 13:33:00+00:00,5569887817,65.76712014,0,0
2016-04-13 13:34:00+00:00,5569887817,65.81496557,0,0
2016-04-13 13:35:00+00:00,5569887817,67.48412686,0,0
2016-04-13 13:36:00+00:00,5569887817,67.58350443,0,0
2016-04-13 13:37:00+00:00,5569887817,68.47233571,0,0
2016-04-13 13:38:00+00:00,5443478081,69.07241963,0,0
2016-04-13 13:39:00+00:00,5443478081,71.04107163,0,0
2016-04-13 13:40:00+00:00,5443478081,73.8821425,0,0
2016-04-13 13:41:00+00:00,5443478081,74.71368975,0,0
2016-04-13 13:42:00+00:00,5443478081,77.735715,0,0
2016-04-13 13:43:00+00:00,5443478081,74.9883515,0,0
